family,node,trigger_date,dedup_variant,parameterization,direction,sigma20,state,state_immature,entry_price,fill_date,stopped_at_bar,liftoff_at_bar,entry_price_fm,fwd_ret_5,fwd_mdd_5,fwd_mfe_5,fwd_ret_10,fwd_mdd_10,fwd_mfe_10,fwd_ret_21,fwd_mdd_21,fwd_mfe_21,fwd_ret_63,fwd_mdd_63,fwd_mfe_63,mfe_R_5,mae_R_5,mfe_R_10,mae_R_10,mfe_R_21,mae_R_21,mfe_R_63,mae_R_63,policy_R_rot21,never_touch_m1r_rot21,excess_21,excess_63,exhaust_exit_ret,exhaust_exit_R,accel_flip_date,accel_flip_exit_ret,accel_flip_exit_R,exhaust_minus_accel_flip_lag,vix_pctile,spy_above_200d,policy_R_pos63,never_touch_m1r_pos63,note,routing_cell,ohlc_coverage,state_hl,entry_price_hl,fill_date_hl,stopped_at_bar_hl,liftoff_at_bar_hl,note_hl,mfe_R_hl_21,mae_R_hl_21,mfe_R_hl_63,mae_R_hl_63
ep_onset_in,XLE,2015-02-05,single,rot21,in,0.0877258949502126,DEAD_MONEY,False,25.64122009277344,2015-02-06,,,25.64122009277344,0.0278126400317062,-0.0065148775040569,0.0278126400317062,0.0048858977769288,-0.0065148775040569,0.0309445151607661,-0.0582564628072812,-0.0582564628072812,0.0309445151607661,0.0312645238728581,-0.0650214261528198,0.0461482763566079,0.317,-0.0743,0.3527,-0.0743,0.3527,-0.6641,0.5261,-0.7412,-0.6641,True,-0.055484,-0.002862,-0.020546,-0.2342,2015-02-25,-0.005637,-0.0643,5.0,0.8551587301587301,1.0,,,,,True,DEAD_MONEY,39.90999984741211,2015-02-06,,,HL dead-money; ret@read=-0.058,0.3727,-0.6698,0.3727,-0.6698
ep_onset_in,XLE,2015-02-05,single,pos63,in,0.0877258949502126,DEAD_MONEY,False,25.64122009277344,2015-02-06,,,25.64122009277344,0.0278126400317062,-0.0065148775040569,0.0278126400317062,0.0048858977769288,-0.0065148775040569,0.0309445151607661,-0.0582564628072812,-0.0582564628072812,0.0309445151607661,0.0312645238728581,-0.0650214261528198,0.0461482763566079,0.317,-0.0743,0.3527,-0.0743,0.3527,-0.6641,0.5261,-0.7412,,,-0.055484,-0.002862,-0.020546,-0.2342,2015-02-25,-0.005637,-0.0643,5.0,0.8551587301587301,1.0,0.3564,True,,,True,DEAD_MONEY,39.90999984741211,2015-02-06,,,HL dead-money; ret@read=+0.024,0.3727,-0.6698,0.5484,-0.8569
ep_onset_in,XLE,2015-10-06,single,rot21,in,0.091437797830611,DEAD_MONEY,False,22.331527709960938,2015-10-07,,,22.331527709960938,-0.0024969781738398,-0.0110146332230739,0.0190927654509438,-0.0129239012271108,-0.0129239012271108,0.0190927654509438,0.0304011256430563,-0.0337786868499828,0.0486120269022813,-0.1585503843817538,-0.1585503843817538,0.0486120269022813,0.2088,-0.1205,0.2088,-0.1413,0.5316,-0.3694,0.5316,-1.734,0.3325,True,-0.023458,-0.137463,-0.030988,-0.3389,2015-10-19,-0.000587,-0.0064,18.0,0.878968253968254,0.0,,,,,True,DEAD_MONEY,34.04499816894531,2015-10-07,,,HL dead-money; ret@read=+0.030,0.6168,-0.4786,0.6168,-0.4786
ep_onset_in,XLE,2015-10-06,single,pos63,in,0.091437797830611,STOPPED,False,22.331527709960938,2015-10-07,43.0,,22.331527709960938,-0.0024969781738398,-0.0110146332230739,0.0190927654509438,-0.0129239012271108,-0.0129239012271108,0.0190927654509438,0.0304011256430563,-0.0337786868499828,0.0486120269022813,-0.1585503843817538,-0.1585503843817538,0.0486120269022813,0.2088,-0.1205,0.2088,-0.1413,0.5316,-0.3694,0.5316,-1.734,,,-0.023458,-0.137463,-0.030988,-0.3389,2015-10-19,-0.000587,-0.0064,18.0,0.878968253968254,0.0,-1.0,False,,,True,STOPPED,34.04499816894531,2015-10-07,42.0,,HL-stop at bar +42,0.6168,-0.4786,0.6168,-1.8551
ep_onset_in,XLE,2016-03-04,single,rot21,in,0.0832659838950505,DEAD_MONEY,False,20.64743423461914,2016-03-07,,,20.64743423461914,-0.0070521547773427,-0.0419938584055983,0.0,0.0213455601105643,-0.0419938584055983,0.024896717862632,-0.0072268397393415,-0.0419938584055983,0.024896717862632,0.0978617304323743,-0.0419938584055983,0.1078702272715095,0.0,-0.5043,0.299,-0.5043,0.299,-0.5043,1.2955,-0.5043,-0.0868,True,-0.041599,0.038785,-0.000932,-0.0112,2016-03-28,-0.002385,-0.0286,2.0,0.7003968253968254,0.0,,,,,True,DEAD_MONEY,31.19499969482422,2016-03-07,,,HL dead-money; ret@read=-0.014,0.3638,-0.5236,0.3638,-0.5236
ep_onset_in,XLE,2016-03-04,single,pos63,in,0.0832659838950505,CUSHIONED,False,20.64743423461914,2016-03-07,,,20.64743423461914,-0.0070521547773427,-0.0419938584055983,0.0,0.0213455601105643,-0.0419938584055983,0.024896717862632,-0.0072268397393415,-0.0419938584055983,0.024896717862632,0.0978617304323743,-0.0419938584055983,0.1078702272715095,0.0,-0.5043,0.299,-0.5043,0.299,-0.5043,1.2955,-0.5043,,,-0.041599,0.038785,-0.000932,-0.0112,2016-03-28,-0.002385,-0.0286,2.0,0.7003968253968254,0.0,1.1753,True,,,True,CUSHIONED,31.19499969482422,2016-03-07,,,HL-cushioned at bar +36; ret@read=+0.090,0.3638,-0.5236,1.2377,-0.5236
ep_onset_in,XLE,2017-09-07,single,rot21,in,0.0327914128320741,CLEAN_LIFTOFF,False,22.13405990600586,2017-09-08,,4.0,22.13405990600586,0.0358231401246849,0.0,0.0358231401246849,0.0572195285637051,0.0,0.0572195285637051,0.0731092318215966,0.0,0.080031646011391,0.080031646011391,0.0,0.1052035128761625,1.0925,0.0,1.745,0.0,2.4406,0.0,3.2083,0.0,2.2295,True,0.038109,0.003787,0.062726,1.9129,2017-10-05,0.070907,2.1624,12.0,0.2301587301587301,1.0,,,,,True,CLEAN_LIFTOFF,32.20000076293945,2017-09-08,,4.0,HL-liftoff at bar +4,2.1309,0.0,2.1309,0.0
ep_onset_in,XLE,2017-09-07,single,pos63,in,0.0327914128320741,CLEAN_LIFTOFF,False,22.13405990600586,2017-09-08,,11.0,22.13405990600586,0.0358231401246849,0.0,0.0358231401246849,0.0572195285637051,0.0,0.0572195285637051,0.0731092318215966,0.0,0.080031646011391,0.080031646011391,0.0,0.1052035128761625,1.0925,0.0,1.745,0.0,2.4406,0.0,3.2083,0.0,,,0.038109,0.003787,0.062726,1.9129,2017-10-05,0.070907,2.1624,12.0,0.2301587301587301,1.0,2.4406,True,,,True,CLEAN_LIFTOFF,32.20000076293945,2017-09-08,,14.0,HL-liftoff at bar +14,2.1309,0.0,3.007,0.0
ep_onset_in,XLE,2017-12-22,single,rot21,in,0.0366240337579406,CLEAN_LIFTOFF,False,25.449304580688477,2017-12-26,,8.0,25.449304580688477,0.0268595752079872,-0.0046834370537141,0.0268595752079872,0.0349859268300085,-0.0046834370537141,0.0388429234869984,0.0676306597620508,-0.0046834370537141,0.074793193164985,-0.0841590929616162,-0.0841590929616162,0.074793193164985,0.7334,-0.1279,1.0606,-0.1279,2.0422,-0.1279,2.0422,-2.2979,1.8466,True,-0.004939,-0.060508,0.041598,1.1358,2018-01-24,0.061846,1.6887,5.0,0.0813492063492063,1.0,,,,,True,CLEAN_LIFTOFF,36.29999923706055,2017-12-26,,8.0,HL-liftoff at bar +8,2.1776,-0.173,2.1776,-0.173
ep_onset_in,XLE,2017-12-22,single,pos63,in,0.0366240337579406,CLEAN_LIFTOFF,False,25.449304580688477,2017-12-26,,17.0,25.449304580688477,0.0268595752079872,-0.0046834370537141,0.0268595752079872,0.0349859268300085,-0.0046834370537141,0.0388429234869984,0.0676306597620508,-0.0046834370537141,0.074793193164985,-0.0841590929616162,-0.0841590929616162,0.074793193164985,0.7334,-0.1279,1.0606,-0.1279,2.0422,-0.1279,2.0422,-2.2979,,,-0.004939,-0.060508,0.041598,1.1358,2018-01-24,0.061846,1.6887,5.0,0.0813492063492063,1.0,-2.2979,False,,,True,CLEAN_LIFTOFF,36.29999923706055,2017-12-26,,17.0,HL-liftoff at bar +17,2.1776,-0.173,2.1776,-3.0652
ep_onset_in,XLE,2018-04-10,single,rot21,in,0.0791728809552636,CLEAN_LIFTOFF,False,24.938549041748047,2018-04-11,,21.0,24.938549041748047,0.0413361945737287,-0.0001419504822263,0.0413361945737287,0.0410529819467437,-0.0001419504822263,0.0440259879516469,0.084654571608588,-0.0001419504822263,0.084654571608588,0.0792966292420134,-0.0001419504822263,0.117072436505075,0.5221,-0.0018,0.5561,-0.0018,1.0692,-0.0018,1.4787,-0.0018,1.0692,True,0.053338,0.024917,0.084371,1.0657,2018-05-03,0.045442,0.574,18.0,0.9484126984126984,1.0,,,,,True,CLEAN_LIFTOFF,35.31999969482422,2018-04-11,,20.0,HL-liftoff at bar +20,1.1175,-0.0465,1.1175,-0.0465
ep_onset_in,XLE,2018-04-10,single,pos63,in,0.0791728809552636,CUSHIONED,False,24.938549041748047,2018-04-11,,,24.938549041748047,0.0413361945737287,-0.0001419504822263,0.0413361945737287,0.0410529819467437,-0.0001419504822263,0.0440259879516469,0.084654571608588,-0.0001419504822263,0.084654571608588,0.0792966292420134,-0.0001419504822263,0.117072436505075,0.5221,-0.0018,0.5561,-0.0018,1.0692,-0.0018,1.4787,-0.0018,,,0.053338,0.024917,0.084371,1.0657,2018-05-03,0.045442,0.574,18.0,0.9484126984126984,1.0,1.0016,True,,,True,CUSHIONED,35.31999969482422,2018-04-11,,,HL-cushioned at bar +20; ret@read=+0.072,1.1175,-0.0465,1.5699,-0.0465
ep_onset_in,XLE,2019-01-07,single,rot21,in,0.1084873592110789,DEAD_MONEY,False,22.117082595825195,2019-01-08,,,22.117082595825195,0.0138826210116644,0.0,0.0187816695486204,0.0094725459503552,0.0,0.0426262411798283,0.0326637731280357,0.0,0.0638574349969269,0.1041339300936958,0.0,0.1177957800122992,0.1731,0.0,0.3929,0.0,0.5886,0.0,1.0858,0.0,0.3011,True,-0.019406,-0.019734,0.077577,0.7151,2019-02-12,0.058958,0.5435,20.0,0.9166666666666666,0.0,,,,,True,DEAD_MONEY,30.614999771118164,2019-01-08,,,HL dead-money; ret@read=+0.033,0.6082,0.0,0.6082,0.0
ep_onset_in,XLE,2019-01-07,single,pos63,in,0.1084873592110789,CUSHIONED,False,22.117082595825195,2019-01-08,,,22.117082595825195,0.0138826210116644,0.0,0.0187816695486204,0.0094725459503552,0.0,0.0426262411798283,0.0326637731280357,0.0,0.0638574349969269,0.1041339300936958,0.0,0.1177957800122992,0.1731,0.0,0.3929,0.0,0.5886,0.0,1.0858,0.0,,,-0.019406,-0.019734,0.077577,0.7151,2019-02-12,0.058958,0.5435,20.0,0.9166666666666666,0.0,0.9599,True,,,True,CUSHIONED,30.614999771118164,2019-01-08,,,HL-cushioned at bar +62; ret@read=+0.096,0.6082,0.0,1.0568,0.0
ep_onset_in,XLE,2019-09-06,single,rot21,in,0.0732080917717893,DEAD_MONEY,False,22.119300842285156,2019-09-09,,,22.119300842285156,0.048496647892658,0.0,0.048496647892658,0.0274146055095489,0.0,0.048496647892658,-0.0630917753424109,-0.0630917753424109,0.048496647892658,0.0009330092462769,-0.0630917753424109,0.048496647892658,0.6624,0.0,0.6624,0.0,0.6624,-0.8618,0.6624,-0.8618,-0.8618,True,-0.035132,-0.059845,-0.007782,-0.1063,2019-09-25,-0.000408,-0.0056,2.0,0.5456349206349206,1.0,,,,,True,STOPPED,30.104999542236328,2019-09-09,18.0,,HL-stop at bar +18,0.7804,-1.0368,0.7804,-1.0368
ep_onset_in,XLE,2019-09-06,single,pos63,in,0.0732080917717893,DEAD_MONEY,False,22.119300842285156,2019-09-09,,,22.119300842285156,0.048496647892658,0.0,0.048496647892658,0.0274146055095489,0.0,0.048496647892658,-0.0630917753424109,-0.0630917753424109,0.048496647892658,0.0009330092462769,-0.0630917753424109,0.048496647892658,0.6624,0.0,0.6624,0.0,0.6624,-0.8618,0.6624,-0.8618,,,-0.035132,-0.059845,-0.007782,-0.1063,2019-09-25,-0.000408,-0.0056,2.0,0.5456349206349206,1.0,0.0127,True,,,True,STOPPED,30.104999542236328,2019-09-09,18.0,,HL-stop at bar +18,0.7804,-1.0368,0.7804,-1.0368
ep_onset_in,XLE,2020-04-03,single,rot21,in,0.382087434260122,DEAD_MONEY,False,12.380826950073242,2020-04-06,,,12.380826950073242,0.0709967726673936,0.0,0.0894620018520688,0.0286536111878399,-0.0229223189406941,0.0894620018520688,0.1509072626768974,-0.0229223189406941,0.2371856840091823,0.1692131202647802,-0.0229223189406941,0.4918817541320688,0.2341,0.0,0.2341,-0.06,0.6208,-0.06,1.2874,-0.06,0.395,True,0.077699,-0.020702,0.308183,0.8066,2020-06-12,0.27157,0.7108,1.0,0.9603174603174603,0.0,,,,,True,DEAD_MONEY,15.704999923706055,2020-04-06,,,HL dead-money; ret@read=+0.151,0.6391,-0.0633,0.6391,-0.0633
ep_onset_in,XLE,2020-04-03,single,pos63,in,0.382087434260122,CUSHIONED,False,12.380826950073242,2020-04-06,,,12.380826950073242,0.0709967726673936,0.0,0.0894620018520688,0.0286536111878399,-0.0229223189406941,0.0894620018520688,0.1509072626768974,-0.0229223189406941,0.2371856840091823,0.1692131202647802,-0.0229223189406941,0.4918817541320688,0.2341,0.0,0.2341,-0.06,0.6208,-0.06,1.2874,-0.06,,,0.077699,-0.020702,0.308183,0.8066,2020-06-12,0.27157,0.7108,1.0,0.9603174603174603,0.0,0.4429,True,,,True,CUSHIONED,15.704999923706055,2020-04-06,,,HL-cushioned at bar +42; ret@read=+0.154,0.6391,-0.0633,1.289,-0.0633
ep_onset_in,XLE,2020-11-10,single,rot21,in,0.1863751191002544,CLEAN_LIFTOFF,False,13.707619667053224,2020-11-11,,9.0,13.707619667053224,0.0485494780283217,-0.0322676879734282,0.0799288634395523,0.1654826690903894,-0.0322676879734282,0.1933099574139347,0.2172882824974686,-0.0322676879734282,0.2314979231544536,0.3400659172263143,-0.0322676879734282,0.3412660440431931,0.4289,-0.1731,1.0372,-0.1731,1.2421,-0.1731,1.8311,-0.1731,1.1659,True,0.190289,0.234524,0.149571,0.8025,2020-12-03,0.202783,1.088,13.0,0.6706349206349206,1.0,,,,,True,CLEAN_LIFTOFF,16.889999389648438,2020-11-11,,9.0,HL-liftoff at bar +9,1.3183,-0.2287,1.3183,-0.2287
ep_onset_in,XLE,2020-11-10,single,pos63,in,0.1863751191002544,CUSHIONED,False,13.707619667053224,2020-11-11,,,13.707619667053224,0.0485494780283217,-0.0322676879734282,0.0799288634395523,0.1654826690903894,-0.0322676879734282,0.1933099574139347,0.2172882824974686,-0.0322676879734282,0.2314979231544536,0.3400659172263143,-0.0322676879734282,0.3412660440431931,0.4289,-0.1731,1.0372,-0.1731,1.2421,-0.1731,1.8311,-0.1731,,,0.190289,0.234524,0.149571,0.8025,2020-12-03,0.202783,1.088,13.0,0.6706349206349206,1.0,1.8246,True,,,True,CUSHIONED,16.889999389648438,2020-11-11,,,HL-cushioned at bar +9; ret@read=+0.322,1.3183,-0.2287,1.7822,-0.2287
ep_onset_in,XLE,2021-09-28,single,rot21,in,0.0940212231067733,CLEAN_LIFTOFF,False,22.47449493408203,2021-09-29,,14.0,22.47449493408203,0.0296841885858976,-0.0151258055175256,0.0406504803316747,0.0656078175639227,-0.0151258055175256,0.0695781622302027,0.0937794171113428,-0.0151258055175256,0.1181699259652038,0.0667654068858571,-0.0151258055175256,0.1181699259652038,0.4324,-0.1609,0.74,-0.1609,1.2568,-0.1609,1.2568,-0.1609,0.9974,True,0.038837,-0.03614,0.085838,0.913,2021-10-21,0.09567,1.0175,8.0,0.5972222222222222,1.0,,,,,True,CLEAN_LIFTOFF,26.44499969482422,2021-09-29,,12.0,HL-liftoff at bar +12,1.3111,-0.1609,1.3111,-0.1609
ep_onset_in,XLE,2021-09-28,single,pos63,in,0.0940212231067733,CUSHIONED,False,22.47449493408203,2021-09-29,,,22.47449493408203,0.0296841885858976,-0.0151258055175256,0.0406504803316747,0.0656078175639227,-0.0151258055175256,0.0695781622302027,0.0937794171113428,-0.0151258055175256,0.1181699259652038,0.0667654068858571,-0.0151258055175256,0.1181699259652038,0.4324,-0.1609,0.74,-0.1609,1.2568,-0.1609,1.2568,-0.1609,,,0.038837,-0.03614,0.085838,0.913,2021-10-21,0.09567,1.0175,8.0,0.5972222222222222,1.0,0.7101,True,,,True,CUSHIONED,26.44499969482422,2021-09-29,,,HL-cushioned at bar +12; ret@read=+0.053,1.3111,-0.1609,1.3111,-0.2473
ep_onset_in,XLE,2022-01-06,single,rot21,in,0.0780537039846939,CLEAN_LIFTOFF,False,26.40264129638672,2022-01-07,,16.0,26.40264129638672,0.0516791368781617,-0.0030973976831499,0.0516791368781617,0.0249431681416798,-0.0030973976831499,0.0559177951406195,0.1131399706471072,-0.0030973976831499,0.1375938516699333,0.3089458416301922,-0.0030973976831499,0.3089458416301922,0.6621,-0.0397,0.7164,-0.0397,1.7628,-0.0397,3.9581,-0.0397,1.4495,True,0.145644,0.345697,0.091458,1.1717,2022-01-25,0.062928,0.8062,18.0,0.3630952380952381,1.0,,,,,True,CLEAN_LIFTOFF,30.670000076293945,2022-01-07,,12.0,HL-liftoff at bar +12,1.8986,-0.3133,1.8986,-0.3133
ep_onset_in,XLE,2022-01-06,single,pos63,in,0.0780537039846939,CLEAN_LIFTOFF,False,26.40264129638672,2022-01-07,,35.0,26.40264129638672,0.0516791368781617,-0.0030973976831499,0.0516791368781617,0.0249431681416798,-0.0030973976831499,0.0559177951406195,0.1131399706471072,-0.0030973976831499,0.1375938516699333,0.3089458416301922,-0.0030973976831499,0.3089458416301922,0.6621,-0.0397,0.7164,-0.0397,1.7628,-0.0397,3.9581,-0.0397,,,0.145644,0.345697,0.091458,1.1717,2022-01-25,0.062928,0.8062,18.0,0.3630952380952381,1.0,3.9581,True,,,True,CLEAN_LIFTOFF,30.670000076293945,2022-01-07,,35.0,HL-liftoff at bar +35,1.8986,-0.3133,3.9433,-0.3133
ep_onset_in,XLE,2022-03-04,single,rot21,in,0.0772594716393262,DEAD_MONEY,False,32.85911178588867,2022-03-07,,,32.85911178588867,-0.0234477877930799,-0.0234477877930799,0.0157191601077291,0.0067882782305965,-0.0635315183660116,0.0157191601077291,0.0044078009997656,-0.0635315183660116,0.0414366728625248,0.182411076898644,-0.0635315183660116,0.1837333707615633,0.2035,-0.3035,0.2035,-0.8223,0.5363,-0.8223,2.3781,-0.8223,0.0571,True,-0.074273,0.197576,-0.031307,-0.4052,2022-03-15,-0.063532,-0.8223,1.0,0.8650793650793651,0.0,,,,,True,STOPPED,38.16999816894531,2022-03-07,6.0,,HL-stop at bar +6,0.6579,-1.0003,0.6579,-1.0003
ep_onset_in,XLE,2022-03-04,single,pos63,in,0.0772594716393262,CLEAN_LIFTOFF,False,32.85911178588867,2022-03-07,,58.0,32.85911178588867,-0.0234477877930799,-0.0234477877930799,0.0157191601077291,0.0067882782305965,-0.0635315183660116,0.0157191601077291,0.0044078009997656,-0.0635315183660116,0.0414366728625248,0.182411076898644,-0.0635315183660116,0.1837333707615633,0.2035,-0.3035,0.2035,-0.8223,0.5363,-0.8223,2.3781,-0.8223,,,-0.074273,0.197576,-0.031307,-0.4052,2022-03-15,-0.063532,-0.8223,1.0,0.8650793650793651,0.0,2.361,True,,,True,STOPPED,38.16999816894531,2022-03-07,6.0,,HL-stop at bar +6,0.6579,-1.0003,2.394,-1.0003
ep_onset_in,XLE,2023-04-03,single,rot21,in,0.1050461876710182,DEAD_MONEY,False,38.54960632324219,2023-04-04,,,38.54960632324219,0.0178801782941409,-0.0003529744255333,0.0178801782941409,0.0144686859139158,-0.0003529744255333,0.0261145659790047,-0.0811668996080172,-0.0811668996080172,0.0261145659790047,-0.0614442680396946,-0.0990471768577023,0.0261145659790047,0.1702,-0.0034,0.2486,-0.0034,0.2486,-0.7727,0.2486,-0.9429,-0.7727,True,-0.072505,-0.141272,-0.056229,-0.5353,2023-04-21,0.014939,0.1422,9.0,0.2539682539682539,1.0,,,,,True,DEAD_MONEY,42.505001068115234,2023-04-04,,,HL dead-money; ret@read=-0.081,0.3057,-0.7996,0.3057,-0.7996
ep_onset_in,XLE,2023-04-03,single,pos63,in,0.1050461876710182,DEAD_MONEY,False,38.54960632324219,2023-04-04,,,38.54960632324219,0.0178801782941409,-0.0003529744255333,0.0178801782941409,0.0144686859139158,-0.0003529744255333,0.0261145659790047,-0.0811668996080172,-0.0811668996080172,0.0261145659790047,-0.0614442680396946,-0.0990471768577023,0.0261145659790047,0.1702,-0.0034,0.2486,-0.0034,0.2486,-0.7727,0.2486,-0.9429,,,-0.072505,-0.141272,-0.056229,-0.5353,2023-04-21,0.014939,0.1422,9.0,0.2539682539682539,1.0,-0.5849,True,,,True,DEAD_MONEY,42.505001068115234,2023-04-04,,,HL dead-money; ret@read=-0.070,0.3057,-0.7996,0.3057,-0.981
ep_onset_in,XLE,2023-12-19,single,rot21,in,0.0522510801046953,STOPPED,False,39.26860809326172,2023-12-20,18.0,,39.26860809326172,-0.00438409447029,-0.00438409447029,0.0155211321513537,0.0033173596735194,-0.006635496496513,0.0203789963697405,-0.0445498993105712,-0.053199184381627,0.0203789963697405,0.1036338537968122,-0.053199184381627,0.1060226169925675,0.297,-0.0839,0.39,-0.127,0.39,-1.0181,2.0291,-1.0181,-1.0,False,-0.08,-0.012903,-0.020379,-0.39,2024-01-04,0.003317,0.0635,5.0,0.0119047619047619,1.0,,,,,True,STOPPED,42.20000076293945,2023-12-20,17.0,,HL-stop at bar +17,0.6145,-1.229,0.6145,-1.229
ep_onset_in,XLE,2023-12-19,single,pos63,in,0.0522510801046953,STOPPED,False,39.26860809326172,2023-12-20,18.0,,39.26860809326172,-0.00438409447029,-0.00438409447029,0.0155211321513537,0.0033173596735194,-0.006635496496513,0.0203789963697405,-0.0445498993105712,-0.053199184381627,0.0203789963697405,0.1036338537968122,-0.053199184381627,0.1060226169925675,0.297,-0.0839,0.39,-0.127,0.39,-1.0181,2.0291,-1.0181,,,-0.08,-0.012903,-0.020379,-0.39,2024-01-04,0.003317,0.0635,5.0,0.0119047619047619,1.0,-1.0,False,,,True,STOPPED,42.20000076293945,2023-12-20,17.0,,HL-stop at bar +17,0.6145,-1.229,1.9206,-1.229
ep_onset_in,XLE,2024-11-08,single,rot21,in,0.0621981016364044,DEAD_MONEY,False,44.94316101074219,2024-11-11,,,44.94316101074219,0.018137465433329,-0.0053032785076364,0.018137465433329,0.0113492417825113,-0.0053032785076364,0.0317140824914825,-0.0411539878352479,-0.0427448610458019,0.0317140824914825,-0.0404900700924664,-0.1162494334376204,0.0317140824914825,0.2916,-0.0853,0.5099,-0.0853,0.5099,-0.6872,0.5099,-1.869,-0.6617,True,-0.055684,-0.062239,0.00244,0.0392,2024-11-27,0.013258,0.2132,3.0,0.4186507936507936,1.0,,,,,True,DEAD_MONEY,47.13999938964844,2024-11-11,,,HL dead-money; ret@read=-0.041,0.6207,-0.7367,0.6207,-0.7367
ep_onset_in,XLE,2024-11-08,single,pos63,in,0.0621981016364044,STOPPED,False,44.94316101074219,2024-11-11,24.0,,44.94316101074219,0.018137465433329,-0.0053032785076364,0.018137465433329,0.0113492417825113,-0.0053032785076364,0.0317140824914825,-0.0411539878352479,-0.0427448610458019,0.0317140824914825,-0.0404900700924664,-0.1162494334376204,0.0317140824914825,0.2916,-0.0853,0.5099,-0.0853,0.5099,-0.6872,0.5099,-1.869,,,-0.055684,-0.062239,0.00244,0.0392,2024-11-27,0.013258,0.2132,3.0,0.4186507936507936,1.0,-1.0,False,,,True,STOPPED,47.13999938964844,2024-11-11,24.0,,HL-stop at bar +24,0.6207,-0.7367,0.6207,-1.9662
ep_onset_in,XLE,2025-01-10,single,rot21,in,0.0518783448429829,DEAD_MONEY,False,43.38299560546875,2025-01-13,,,43.38299560546875,0.0357893785339349,0.0,0.0411079549851081,-0.0083103306616468,-0.0083103306616468,0.0411079549851081,-0.0134073217433633,-0.0289197044965651,0.0411079549851081,-0.1159284532497076,-0.1464136759676246,0.0511260757442102,0.7924,0.0,0.7924,-0.1602,0.7924,-0.5575,0.9855,-2.8223,-0.2584,True,-0.051196,-0.046013,-0.006094,-0.1175,2025-01-27,-0.00831,-0.1602,1.0,0.8472222222222222,1.0,,,,,True,DEAD_MONEY,45.125,2025-01-13,,,HL dead-money; ret@read=-0.013,0.8629,-0.7305,0.8629,-0.7305
ep_onset_in,XLE,2025-01-10,single,pos63,in,0.0518783448429829,STOPPED,False,43.38299560546875,2025-01-13,57.0,,43.38299560546875,0.0357893785339349,0.0,0.0411079549851081,-0.0083103306616468,-0.0083103306616468,0.0411079549851081,-0.0134073217433633,-0.0289197044965651,0.0411079549851081,-0.1159284532497076,-0.1464136759676246,0.0511260757442102,0.7924,0.0,0.7924,-0.1602,0.7924,-0.5575,0.9855,-2.8223,,,-0.051196,-0.046013,-0.006094,-0.1175,2025-01-27,-0.00831,-0.1602,1.0,0.8472222222222222,1.0,-1.0,False,,,True,STOPPED,45.125,2025-01-13,34.0,,HL-stop at bar +34,0.8629,-0.7305,0.9761,-3.3661
ep_onset_in,XLE,2025-03-18,single,rot21,in,0.0697616798173442,STOPPED,False,44.623191833496094,2025-03-19,12.0,,44.623191833496094,0.0181127883066263,-0.0033395448097413,0.0181127883066263,0.0219125089697105,-0.0033395448097413,0.0219125089697105,-0.1152037383068913,-0.170137091883517,0.0219125089697105,-0.0437685966012811,-0.170137091883517,0.0219125089697105,0.2596,-0.0479,0.3141,-0.0479,0.3141,-2.4388,0.3141,-2.4388,-1.0,False,-0.046196,-0.100382,-0.170137,-2.4388,2025-04-02,-0.058316,-0.8359,3.0,0.9384920634920636,0.0,,,,,True,STOPPED,46.415000915527344,2025-03-19,12.0,,HL-stop at bar +12,0.3073,-2.832,0.3073,-2.832
